url,title,content,query,source_url,type,text
,"Article 300 in Constitution of India
          
  

  
     [Constitution]",,Article 300,https://indiankanoon.org/doc/1415462/,case,
,"Chairman, Indore Vikas Pradhikaran vs M/S Pure Industrial Cock & Chem. Ltd. & ... on 15 May, 2007",,Article 300,https://indiankanoon.org/docfragment/791131/?formInput=Article%20300,case,
,"Prem Lal vs State Of Himachal Pradesh And Others on 9 October, 2015",,Article 300,https://indiankanoon.org/docfragment/151423294/?formInput=Article%20300,case,
,"Smt. Kalawati vs State Of Himachal Pradesh & Ors on 5 October, 2016",,Article 300,https://indiankanoon.org/docfragment/105436385/?formInput=Article%20300,case,
,"Smt Dinavahi Lakshmi Kameswari vs The State Of Andhra Pradesh on 11 August, 2020",,Article 300,https://indiankanoon.org/docfragment/49885284/?formInput=Article%20300,case,
,"Tci Industries Limited vs The Municipal Corporation Of Greater ... on 19 December, 2011",,Article 300,https://indiankanoon.org/docfragment/144622544/?formInput=Article%20300,case,
,"C.Radhakrishnama Naidu And Others vs The Government Of Andhra Pradesh,Rep. ... on 1 June, 2015",,Article 300,https://indiankanoon.org/docfragment/87985652/?formInput=Article%20300,case,
,"M. Krishnama Naidu And Ors. vs State Of A.P. And Ors. on 25 February, 2003",,Article 300,https://indiankanoon.org/docfragment/336086/?formInput=Article%20300,case,
,"Girishbhai Nagjibhai Savaliya vs State Of Gujarat & on 8 August, 2014",,Article 300,https://indiankanoon.org/docfragment/5990332/?formInput=Article%20300,case,
,"Yatam Bangaru Venkamma, vs State Of Andhra Pradesh, on 31 July, 2020",,Article 300,https://indiankanoon.org/docfragment/65928402/?formInput=Article%20300,case,
,"Article 301 in Constitution of India
          
  

  
     [Constitution]",,Article 301,https://indiankanoon.org/doc/121190/,case,
,"State Of Punjab And Anr vs Devans Modern Brewaries Ltd. And Anr on 20 November, 2003",,Article 301,https://indiankanoon.org/docfragment/39828/?formInput=Article%20301,case,
,"Article 304 in Constitution of India
          
  

  
     [Constitution]",,Article 301,https://indiankanoon.org/doc/1392920/,case,
,"Saghir Ahmad vs The State Of U. P. And Others.(With ... on 13 October, 1954",,Article 301,https://indiankanoon.org/docfragment/283660/?formInput=Article%20301,case,
,"Bishambhar Dayal Chandra Mohan And ... vs State Of Uttar Pradesh & Ors on 5 November, 1981",,Article 301,https://indiankanoon.org/docfragment/67871/?formInput=Article%20301,case,
,"Jindal Stainless Ltd. & Anr vs State Of Haryana & Ors on 13 April, 2006",,Article 301,https://indiankanoon.org/docfragment/179834424/?formInput=Article%20301,case,
,"Atiabari Tea Co., Ltd vs The State Of Assam And Others. And ... on 16 August, 1960",,Article 301,https://indiankanoon.org/docfragment/514162/?formInput=Article%20301,case,
,"State Of Madras vs N. K. Nataraja Mudaliar on 18 April, 1968",,Article 301,https://indiankanoon.org/docfragment/1377254/?formInput=Article%20301,case,
,"M/S Sharma Transport Rep.By Shri ... vs Government Of A.P. & Ors on 3 December, 2001",,Article 301,https://indiankanoon.org/docfragment/139299795/?formInput=Article%20301,case,
,"G. K. Krishnan Etc. Etc vs The State Of Tamil Nadu & Anr. Etc on 12 November, 1974",,Article 301,https://indiankanoon.org/docfragment/96170/?formInput=Article%20301,case,
,"Article 302 in Constitution of India
          
  

  
     [Constitution]",,Article 302,https://indiankanoon.org/doc/412767/,case,
,"Jindal Stainless Ltd. & Anr vs State Of Haryana & Ors on 13 April, 2006",,Article 302,https://indiankanoon.org/docfragment/179834424/?formInput=Article%20302,case,
,"Article 303 in Constitution of India
          
  

  
     [Constitution]",,Article 302,https://indiankanoon.org/doc/1327219/,case,
,"M/S Sharma Transport Rep.By Shri ... vs Government Of A.P. & Ors on 3 December, 2001",,Article 302,https://indiankanoon.org/docfragment/139299795/?formInput=Article%20302,case,
,"Indian Cement And Ors vs State Of Andhra Pradesh And Ors on 12 January, 1988",,Article 302,https://indiankanoon.org/docfragment/1647721/?formInput=Article%20302,case,
,"K.R. Erry And Anr. vs State Of Punjab Through Chief Secretary ... on 25 October, 1966",,Article 302,https://indiankanoon.org/docfragment/1653958/?formInput=Article%20302,case,
,"Laljimal Premsukhdas And Anr. vs B.K. Kombrabail, Div. Superintendent, ... on 1 October, 1964",,Article 302,https://indiankanoon.org/docfragment/1828624/?formInput=Article%20302,case,
,"Amrit Banaspati Company Limited vs The Union Of India on 15 September, 1972",,Article 302,https://indiankanoon.org/docfragment/597042/?formInput=Article%20302,case,
,"Indian Oil Corporation Ltd. Thru' Ch. ... vs State Of U.P. & 2 Others on 4 May, 2018",,Article 302,https://indiankanoon.org/docfragment/124234478/?formInput=Article%20302,case,
,"Nani Gopal Paul vs State Of West Bengal on 1 January, 1800",,Article 302,https://indiankanoon.org/docfragment/321591/?formInput=Article%20302,case,
,"Article 304 in Constitution of India
          
  

  
     [Constitution]",,Article 303,https://indiankanoon.org/doc/1392920/,case,
,"Jindal Stainless Ltd. & Anr vs State Of Haryana & Ors on 13 April, 2006",,Article 303,https://indiankanoon.org/docfragment/179834424/?formInput=Article%20303,case,
,"Article 303 in Constitution of India
          
  

  
     [Constitution]",,Article 303,https://indiankanoon.org/doc/1327219/,case,
,"M/S Sharma Transport Rep.By Shri ... vs Government Of A.P. & Ors on 3 December, 2001",,Article 303,https://indiankanoon.org/docfragment/139299795/?formInput=Article%20303,case,
,"B.R. Enterprises Etc, Etc vs State Of U.P. And Grs. Etc: Etc on 7 May, 1999",,Article 303,https://indiankanoon.org/docfragment/243782/?formInput=Article%20303,case,
,"Indian Cement And Ors vs State Of Andhra Pradesh And Ors on 12 January, 1988",,Article 303,https://indiankanoon.org/docfragment/1647721/?formInput=Article%20303,case,
,"Larsen And Toubro Ltd. And Ors. vs The Joint Commercial Tax Officer And ... on 7 April, 1967",,Article 303,https://indiankanoon.org/docfragment/526054/?formInput=Article%20303,case,
,"State Of Bombay vs R.M.D. Chamarbaugwalia And Ors. on 12 January, 1955",,Article 303,https://indiankanoon.org/docfragment/1664422/?formInput=Article%20303,case,
,"Constituent Assembly Debates On 16 September, 1949 Part Ii",,Article 303,https://indiankanoon.org/docfragment/1496755/?formInput=Article%20303,case,
,"Constituent Assembly Debates On 17 September, 1949 Part Ii",,Article 303,https://indiankanoon.org/docfragment/1171678/?formInput=Article%20303,case,
,"Article 304 in Constitution of India
          
  

  
     [Constitution]",,Article 304,https://indiankanoon.org/doc/1392920/,case,
,"Jindal Stainless Ltd. & Anr vs State Of Haryana & Ors on 13 April, 2006",,Article 304,https://indiankanoon.org/docfragment/179834424/?formInput=Article%20304,case,
,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",,Article 304,https://indiankanoon.org/doc/156973329/,case,
,"State Of Travancore-Cochin And Others vs Shanmugha Vilas Cashew Nut Factoryand ... on 8 May, 1953",,Article 304,https://indiankanoon.org/docfragment/204111/?formInput=Article%20304,case,
,"M/S Sharma Transport Rep.By Shri ... vs Government Of A.P. & Ors on 3 December, 2001",,Article 304,https://indiankanoon.org/docfragment/139299795/?formInput=Article%20304,case,
,"G. K. Krishnan Etc. Etc vs The State Of Tamil Nadu & Anr. Etc on 12 November, 1974",,Article 304,https://indiankanoon.org/docfragment/96170/?formInput=Article%20304,case,
,"Buxa Dooars Tea Company Ltd. Etc vs State Of West Bengal And Others on 12 May, 1989",,Article 304,https://indiankanoon.org/docfragment/1609886/?formInput=Article%20304,case,
,"Thressiamma L. Chirayil vs State Of Kerala on 18 December, 2006",,Article 304,https://indiankanoon.org/docfragment/1085855/?formInput=Article%20304,case,
,"THE CONSTITUTION (FOURTH AMENDMENT) ACT, 1955",,Article 304,https://indiankanoon.org/doc/70678966/,case,
,"H. Anraj Etc vs Government Of Tamilnadu Etc on 4 October, 1985",,Article 304,https://indiankanoon.org/docfragment/1293755/?formInput=Article%20304,case,
,"THE CONSTITUTION (FOURTH AMENDMENT) ACT, 1955",,Article 305,https://indiankanoon.org/doc/70678966/,case,
,"Article 305 in Constitution of India
          
  

  
     [Constitution]",,Article 305,https://indiankanoon.org/doc/287871/,case,
,"Section 5 in THE CONSTITUTION (FOURTH AMENDMENT) ACT, 1955
          
  

  
     [Entire Act]",,Article 305,https://indiankanoon.org/doc/140629836/,case,
,"Kalyani Stores vs The State Of Orissa And Others on 21 September, 1965",,Article 305,https://indiankanoon.org/docfragment/854341/?formInput=Article%20305,case,
,"P.P. Kutti Keya And Ors. vs The State Of Madras And Ors. on 10 July, 1953",,Article 305,https://indiankanoon.org/docfragment/212207/?formInput=Article%20305,case,
,"Pritpal Singh Rattan Singh vs The Chief Commissioner Of Delhi And Anr. on 3 February, 1965",,Article 305,https://indiankanoon.org/docfragment/1806268/?formInput=Article%20305,case,
,"Amrit Banaspati Company Limited vs The Union Of India on 15 September, 1972",,Article 305,https://indiankanoon.org/docfragment/597042/?formInput=Article%20305,case,
,"Vallabhdas Kanji (P.) Ltd. And Ors. vs The Sales Tax Officer, Special Circle, ... on 29 August, 1962",,Article 305,https://indiankanoon.org/docfragment/554884/?formInput=Article%20305,case,
,"The Automobile Transport(Rajasthan) ... vs The State Of Rajasthan And Others(And ... on 9 April, 1962",,Article 305,https://indiankanoon.org/docfragment/304499/?formInput=Article%20305,case,
,"Constituent Assembly Debates On 17 September, 1949 Part Iii",,Article 305,https://indiankanoon.org/docfragment/487574/?formInput=Article%20305,case,
,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",,Article 306,https://indiankanoon.org/doc/156973329/,case,
,"Article 306 in Constitution of India
          
  

  
     [Constitution]",,Article 306,https://indiankanoon.org/doc/1008523/,case,
,"Constituent Assembly Debates On 7 October, 1949",,Article 306,https://indiankanoon.org/docfragment/1847258/?formInput=Article%20306,case,
,"The Automobile Transport(Rajasthan) ... vs The State Of Rajasthan And Others(And ... on 9 April, 1962",,Article 306,https://indiankanoon.org/docfragment/304499/?formInput=Article%20306,case,
,"Atiabari Tea Co., Ltd vs The State Of Assam And Others. And ... on 16 August, 1960",,Article 306,https://indiankanoon.org/docfragment/514162/?formInput=Article%20306,case,
,"Moti Lal And Ors. vs The Government Of The State Of Uttar ... on 11 May, 1950",,Article 306,https://indiankanoon.org/docfragment/761214/?formInput=Article%20306,case,
,"Smt. Gian Kaur vs The State Of Punjab on 21 March, 1996",,Article 306,https://indiankanoon.org/docfragment/217501/?formInput=Article%20306,case,
,"Constituent Assembly Debates On 13 October, 1949 Part I",,Article 306,https://indiankanoon.org/docfragment/1727762/?formInput=Article%20306,case,
,"Constituent Assembly Debates On 13 October, 1949 Part Ii",,Article 306,https://indiankanoon.org/docfragment/235142/?formInput=Article%20306,case,
,"Constituent Assembly Debates On 12 October, 1949 Part Ii",,Article 306,https://indiankanoon.org/docfragment/403940/?formInput=Article%20306,case,
,"Article 307 in Constitution of India
          
  

  
     [Constitution]",,Article 307,https://indiankanoon.org/doc/275791/,case,
,"Constituent Assembly Debates On 10 October, 1949 Part Ii",,Article 307,https://indiankanoon.org/docfragment/53658/?formInput=Article%20307,case,
,"Divyangnakumari Harisinh Parmar ... vs Union Of India on 24 September, 2025",,Article 307,https://indiankanoon.org/docfragment/83211077/?formInput=Article%20307,case,
,"Constituent Assembly Debates On 16 October, 1949 Part Ii",,Article 307,https://indiankanoon.org/docfragment/1110337/?formInput=Article%20307,case,
,"Prabhudayal Ramanand vs State Of Andhra Pradesh on 2 February, 1990",,Article 307,https://indiankanoon.org/docfragment/911778/?formInput=Article%20307,case,
,"The Automobile Transport(Rajasthan) ... vs The State Of Rajasthan And Others(And ... on 9 April, 1962",,Article 307,https://indiankanoon.org/docfragment/304499/?formInput=Article%20307,case,
,"Yakub Abdul Razak Memon vs State Of Maharashtra Th:Cbi Mumbai on 21 March, 2013",,Article 307,https://indiankanoon.org/docfragment/160740668/?formInput=Article%20307,case,
,"Moti Lal And Ors. vs The Government Of The State Of Uttar ... on 11 May, 1950",,Article 307,https://indiankanoon.org/docfragment/761214/?formInput=Article%20307,case,
,"Maru Ram And Ors. vs Union Of India (Uoi) And Ors. on 11 November, 1980",,Article 307,https://indiankanoon.org/docfragment/111449445/?formInput=Article%20307,case,
,"Tripura Goods Transport Association & ... vs Commissioner Of Taxes & Ors on 18 December, 1998",,Article 307,https://indiankanoon.org/docfragment/1017392/?formInput=Article%20307,case,
,"Article 14 in Constitution of India
          
  

  
     [Constitution]",,Right to Equality,https://indiankanoon.org/doc/367586/,case,
,"Section 377 in The Indian Penal Code, 1860
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/1836974/,case,
,Constitution of India,,Right to Equality,https://indiankanoon.org/doc/237570/,case,
,"Ashok Kumar Gupta , Vidya Sagar Gupta & ... vs State Of U.P. & Ors on 21 March, 1997",,Right to Equality,https://indiankanoon.org/docfragment/897981/?formInput=Right%20to%20Equality,case,
,"Section 47 in The Persons With Disabilities (Equal Opportunities, Protection Of Rights And Full Participation) Act, 1995
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/1686876/,case,
,"Section 9 in The Hindu Adoptions And Maintenance Act, 1956
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/754978/,case,
,"Section 80U in The Income Tax Act, 1961
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/145191888/,case,
,"Section 33 in The Persons With Disabilities (Equal Opportunities, Protection Of Rights And Full Participation) Act, 1995
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/1950606/,case,
,"Section 2 in The Persons With Disabilities (Equal Opportunities, Protection Of Rights And Full Participation) Act, 1995
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/410747/,case,
,"Section 32 in The Persons With Disabilities (Equal Opportunities, Protection Of Rights And Full Participation) Act, 1995
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/1534889/,case,
,"Article 19 in Constitution of India
          
  

  
     [Constitution]",,Right to Freedom,https://indiankanoon.org/doc/1218090/,case,
,"Indian Express Newspapers (Bombay) ... vs Union Of India & Ors. Etc. Etc on 6 December, 1984",,Right to Freedom,https://indiankanoon.org/docfragment/223504/?formInput=Right%20to%20Freedom,case,
,"Article 26 in Constitution of India
          
  

  
     [Constitution]",,Right to Freedom,https://indiankanoon.org/doc/1858991/,case,
,Constitution of India,,Right to Freedom,https://indiankanoon.org/doc/237570/,case,
,"Bennett Coleman & Co. & Ors vs Union Of India & Ors on 30 October, 1972",,Right to Freedom,https://indiankanoon.org/docfragment/125596/?formInput=Right%20to%20Freedom,case,
,"The Secretary, Ministry Of Information ... vs Cricket Association Of Bengal & Anr on 9 February, 1995",,Right to Freedom,https://indiankanoon.org/docfragment/539407/?formInput=Right%20to%20Freedom,case,
,"Subramanian Swamy vs Union Of India, Min. Of Law. on 13 May, 2016",,Right to Freedom,https://indiankanoon.org/docfragment/80997184/?formInput=Right%20to%20Freedom,case,
,"Re-Ramlila Maidan Incident Dt ... vs Home Secretary And Ors on 23 February, 2012",,Right to Freedom,https://indiankanoon.org/docfragment/17021567/?formInput=Right%20to%20Freedom,case,
,"Bata India Ltd. vs A.M. Turaz & Ors. on 15 October, 2012",,Right to Freedom,https://indiankanoon.org/docfragment/7582180/?formInput=Right%20to%20Freedom,case,
,"W.N. Srinivasa Bhat And Anr. vs The State Of Madras And Anr. on 2 November, 1950",,Right to Freedom,https://indiankanoon.org/docfragment/1412643/?formInput=Right%20to%20Freedom,case,
,"Mrs. Maneka Gandhi vs Union Of India (Uoi) And Anr. on 25 January, 1978",,Right against Exploitation,https://indiankanoon.org/docfragment/43475503/?formInput=Right%20against%20Exploitation,case,
,"Anil Kumar Agarwal vs Assistant Labour Commissioner, ... on 2 September, 1998",,Right against Exploitation,https://indiankanoon.org/docfragment/1709771/?formInput=Right%20against%20Exploitation,case,
,"Shree Narayan Singh vs State Of U.P. Thru Home Secy. & 5 Ors. on 8 October, 2013",,Right against Exploitation,https://indiankanoon.org/docfragment/97585778/?formInput=Right%20against%20Exploitation,case,
,"Kadar vs Muthukoya Thangal on 17 July, 1961",,Right against Exploitation,https://indiankanoon.org/docfragment/1099578/?formInput=Right%20against%20Exploitation,case,
,"Pramod Bhagwan Nayak vs State Of Gujarat on 22 February, 2006",,Right against Exploitation,https://indiankanoon.org/docfragment/1735887/?formInput=Right%20against%20Exploitation,case,
,"Nafeesa.T.P vs State Of on 18 February, 2011",,Right against Exploitation,https://indiankanoon.org/docfragment/117420177/?formInput=Right%20against%20Exploitation,case,
,"A.K. Gopalan vs The State Of Madras.Union Of India: ... on 19 May, 1950",,Right against Exploitation,https://indiankanoon.org/docfragment/1857950/?formInput=Right%20against%20Exploitation,case,
,"Navtej Singh Johar vs Union Of India Ministry Of Law And ... on 6 September, 2018",,Right against Exploitation,https://indiankanoon.org/docfragment/168671544/?formInput=Right%20against%20Exploitation,case,
,"Charan Lal Sahu Etc. Etc vs Union Of India And Ors on 22 December, 1989",,Right against Exploitation,https://indiankanoon.org/docfragment/299215/?formInput=Right%20against%20Exploitation,case,
,"I.C. Golak Nath And Ors. vs State Of Punjab And Anr. on 27 February, 1967",,Right against Exploitation,https://indiankanoon.org/docfragment/21266288/?formInput=Right%20against%20Exploitation,case,
,"S.P. Mittal Etc. Etc vs Union Of India And Others on 8 November, 1982",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/312939/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"The State vs Paras Ram Chawla on 30 April, 1984",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/194161/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Ayesha Hajeera Almas vs Chief Secretary on 15 March, 2022",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/140390250/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Mrs. Maneka Gandhi vs Union Of India (Uoi) And Anr. on 25 January, 1978",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/43475503/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Dr. M. Ismail Faruqui Etc, Mohd. Aslam, ... vs Union Of India And Others on 24 October, 1994",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/37494799/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Bijoe Emmanuel & Ors vs State Of Kerala & Ors on 11 August, 1986",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/1508089/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Sardar Syedna Taher Saifuddin Saheb vs The State Of Bombay on 9 January, 1962",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/510078/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"John Vallamattom And Anr. vs Union Of India (Uoi) on 21 July, 2003",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/49064693/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Ramji Lal Modi vs The State Of U.P on 5 April, 1957",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/553290/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"The Durgah Committee, Ajmer Andanother vs Syed Hussain Ali And Others on 17 March, 1961",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/1262157/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Bal Patil & Anr vs Union Of India & Ors on 8 August, 2005",,Cultural and Educational rights,https://indiankanoon.org/docfragment/502741/?formInput=Cultural%20and%20Educational%20rights,case,
,"Committee Of Management, Anjuman ... vs State Of U.P. Through Secretary, ... on 5 April, 2007",,Cultural and Educational rights,https://indiankanoon.org/docfragment/9615/?formInput=Cultural%20and%20Educational%20rights,case,
,"Sahil Mittal vs State Of Punjab And Ors. on 17 December, 2007",,Cultural and Educational rights,https://indiankanoon.org/docfragment/1824709/?formInput=Cultural%20and%20Educational%20rights,case,
,"T.M.A. Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",,Cultural and Educational rights,https://indiankanoon.org/docfragment/90568005/?formInput=Cultural%20and%20Educational%20rights,case,
,"Mrs. Maneka Gandhi vs Union Of India (Uoi) And Anr. on 25 January, 1978",,Cultural and Educational rights,https://indiankanoon.org/docfragment/43475503/?formInput=Cultural%20and%20Educational%20rights,case,
,"T.M.A.Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",,Cultural and Educational rights,https://indiankanoon.org/docfragment/512761/?formInput=Cultural%20and%20Educational%20rights,case,
,"T.M.A. Pai Foundation & Ors vs State Of Karnataka & Ors (With Other ... on 31 October, 2002",,Cultural and Educational rights,https://indiankanoon.org/docfragment/665015/?formInput=Cultural%20and%20Educational%20rights,case,
,"The Ahmedabad St. Xaviers College ... vs State Of Gujarat & Anr on 26 April, 1974",,Cultural and Educational rights,https://indiankanoon.org/docfragment/703393/?formInput=Cultural%20and%20Educational%20rights,case,
,"Indore Development Authority vs Shailendra (Dead) Through Its Lrs. And ... on 8 February, 2018",,Cultural and Educational rights,https://indiankanoon.org/docfragment/88188427/?formInput=Cultural%20and%20Educational%20rights,case,
,"Rev. Father W. Proost And Ors vs The State Of Bihar & Ors on 13 September, 1968",,Cultural and Educational rights,https://indiankanoon.org/docfragment/833521/?formInput=Cultural%20and%20Educational%20rights,case,
,"Mrs. Maneka Gandhi vs Union Of India (Uoi) And Anr. on 25 January, 1978",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/43475503/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"Charan Lal Sahu Etc. Etc vs Union Of India And Ors on 22 December, 1989",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/299215/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"Indore Development Authority vs Shailendra (Dead) Through Its Lrs. And ... on 8 February, 2018",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/88188427/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"Association For Protection Of ... vs State Of West Bengal And Ors. [Alongwith ... on 16 November, 2007",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/1186017/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"Shripatrao Dajisaheb Ghatge And Anr. vs The State Of Maharashtra And Anr. on 22 April, 1977",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/475465/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"Shree Narayan Singh vs State Of U.P. Thru Home Secy. & 5 Ors. on 8 October, 2013",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/97585778/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"Surender Singh vs Haryana Public Service Commission & ... on 13 September, 2010",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/55882970/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"P. Venkateseshamma vs The State Andhra Pradesh And Ors. on 22 August, 1975",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/1734339/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"Procter And Gamble Home Products Pvt Ltd vs Union Of India & Ors. on 29 January, 2024",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/167532381/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"M/S Dra Aadithya Projects Pvt. Ltd. vs Union Of India & Ors. on 29 January, 2024",,Right to Constitutional Remedies,https://indiankanoon.org/docfragment/98412254/?formInput=Right%20to%20Constitutional%20Remedies,case,
,"Article 21 in Constitution of India
          
  

  
     [Constitution]",,Right to privacy,https://indiankanoon.org/doc/1199182/,case,
,Constitution of India,,Right to privacy,https://indiankanoon.org/doc/237570/,case,
,"Tofan Singh vs The State Of Tamil Nadu on 29 October, 2020",,Right to privacy,https://indiankanoon.org/docfragment/143202244/?formInput=Right%20to%20privacy,case,
,"Justice K.S.Puttaswamy(Retd) And Anr. vs Union Of India And Ors. on 24 August, 2017",,Right to privacy,https://indiankanoon.org/docfragment/91938676/?formInput=Right%20to%20privacy,case,
,"Govind vs State Of Madhya Pradesh & Anr on 18 March, 1975",,Right to privacy,https://indiankanoon.org/docfragment/436241/?formInput=Right%20to%20privacy,case,
,"People`S Union For Civilliberties ... vs The Union Of India And Another on 18 December, 1996",,Right to privacy,https://indiankanoon.org/docfragment/973841/?formInput=Right%20to%20privacy,case,
,"R. Rajagopal vs State Of T.N on 7 October, 1994",,Right to privacy,https://indiankanoon.org/docfragment/501107/?formInput=Right%20to%20privacy,case,
,"Distt. Registrar & Collector, ... vs Canara Bank Etc on 1 November, 2004",,Right to privacy,https://indiankanoon.org/docfragment/1068532/?formInput=Right%20to%20privacy,case,
,"People'S Union Of Civil Liberties ... vs Union Of India (Uoi) And Anr. on 18 December, 1996",,Right to privacy,https://indiankanoon.org/docfragment/31276692/?formInput=Right%20to%20privacy,case,
,"Vijay Prakash vs Uoi And Ors on 1 July, 2009",,Right to privacy,https://indiankanoon.org/docfragment/45224879/?formInput=Right%20to%20privacy,case,
,"Mrs. Maneka Gandhi vs Union Of India (Uoi) And Anr. on 25 January, 1978",,right against exploitation,https://indiankanoon.org/docfragment/43475503/?formInput=right%20against%20exploitation,case,
,"Anil Kumar Agarwal vs Assistant Labour Commissioner, ... on 2 September, 1998",,right against exploitation,https://indiankanoon.org/docfragment/1709771/?formInput=right%20against%20exploitation,case,
,"Shree Narayan Singh vs State Of U.P. Thru Home Secy. & 5 Ors. on 8 October, 2013",,right against exploitation,https://indiankanoon.org/docfragment/97585778/?formInput=right%20against%20exploitation,case,
,"Kadar vs Muthukoya Thangal on 17 July, 1961",,right against exploitation,https://indiankanoon.org/docfragment/1099578/?formInput=right%20against%20exploitation,case,
,"Pramod Bhagwan Nayak vs State Of Gujarat on 22 February, 2006",,right against exploitation,https://indiankanoon.org/docfragment/1735887/?formInput=right%20against%20exploitation,case,
,"Nafeesa.T.P vs State Of on 18 February, 2011",,right against exploitation,https://indiankanoon.org/docfragment/117420177/?formInput=right%20against%20exploitation,case,
,"A.K. Gopalan vs The State Of Madras.Union Of India: ... on 19 May, 1950",,right against exploitation,https://indiankanoon.org/docfragment/1857950/?formInput=right%20against%20exploitation,case,
,"Navtej Singh Johar vs Union Of India Ministry Of Law And ... on 6 September, 2018",,right against exploitation,https://indiankanoon.org/docfragment/168671544/?formInput=right%20against%20exploitation,case,
,"Charan Lal Sahu Etc. Etc vs Union Of India And Ors on 22 December, 1989",,right against exploitation,https://indiankanoon.org/docfragment/299215/?formInput=right%20against%20exploitation,case,
,"I.C. Golak Nath And Ors. vs State Of Punjab And Anr. on 27 February, 1967",,right against exploitation,https://indiankanoon.org/docfragment/21266288/?formInput=right%20against%20exploitation,case,
,"Article 19 in Constitution of India
          
  

  
     [Constitution]",,Freedom of speech,https://indiankanoon.org/doc/1218090/,case,
,"Indian Express Newspapers (Bombay) ... vs Union Of India & Ors. Etc. Etc on 6 December, 1984",,Freedom of speech,https://indiankanoon.org/docfragment/223504/?formInput=Freedom%20of%20speech,case,
,Constitution of India,,Freedom of speech,https://indiankanoon.org/doc/237570/,case,
,"THE CONSTITUTION (FIRST AMENDMENT) ACT, 1951",,Freedom of speech,https://indiankanoon.org/doc/136460171/,case,
,"Shreya Singhal vs U.O.I on 24 March, 2015",,Freedom of speech,https://indiankanoon.org/docfragment/110813550/?formInput=Freedom%20of%20speech,case,
,"Bennett Coleman & Co. & Ors vs Union Of India & Ors on 30 October, 1972",,Freedom of speech,https://indiankanoon.org/docfragment/125596/?formInput=Freedom%20of%20speech,case,
,"Hamdard Dawakhana (Wakf) Lal ... vs Union Of India And Others on 18 December, 1959",,Freedom of speech,https://indiankanoon.org/docfragment/591481/?formInput=Freedom%20of%20speech,case,
,"The Secretary, Ministry Of Information ... vs Cricket Association Of Bengal & Anr on 9 February, 1995",,Freedom of speech,https://indiankanoon.org/docfragment/539407/?formInput=Freedom%20of%20speech,case,
,"Subramanian Swamy vs Union Of India, Min. Of Law. on 13 May, 2016",,Freedom of speech,https://indiankanoon.org/docfragment/80997184/?formInput=Freedom%20of%20speech,case,
